season_episode,season,episode,episode_type,contestant_id,contestant,outcome
S1E 6,1,6,Ball,2,BeBe Zahara Benet,WIN
S1E 6,1,6,Ball,4,Nina Flowers,HIGH
S1E 6,1,6,Ball,6,Rebecca Glasscock,BTM
S1E 6,1,6,Ball,7,Shannel,ELIM
S1E 6,1,6,Ball,5,Ongina,
S1E 6,1,6,Ball,3,Jade,
S1E 6,1,6,Ball,1,Akashia,
S1E 6,1,6,Ball,8,Tammie Brown,
S1E 6,1,6,Ball,9,"Victoria ""Porkchop"" Parker",
S2E 9,2,9,Ball,21,Tyra Sanchez,WIN
S2E 9,2,9,Ball,16,Raven,HIGH
S2E 9,2,9,Ball,11,Jujubee,BTM
S2E 9,2,9,Ball,20,Tatianna,ELIM
S2E 9,2,9,Ball,15,Pandora Boxx,
S2E 9,2,9,Ball,10,Jessica Wild,
S2E 9,2,9,Ball,17,Sahara Davenport ,
S2E 9,2,9,Ball,12,Morgan McMichaels,
S2E 9,2,9,Ball,19,Sonique,
S2E 9,2,9,Ball,13,Mystique Summers Madison,
S2E 9,2,9,Ball,14,Nicole Paige Brooks,
S2E 9,2,9,Ball,18,Shangela,
S3E11,3,11,Ball,30,Raja,HIGH
S3E13,3,13,Ball,30,Raja,HIGH
S3E11,3,11,Ball,26,Manila Luzon,HIGH
S3E13,3,13,Ball,26,Manila Luzon,WIN
S3E11,3,11,Ball,22,Alexis Mateo,BTM
S3E13,3,13,Ball,22,Alexis Mateo,BTM
S3E11,3,11,Ball,33,Yara Sofia,WIN
S3E13,3,13,Ball,33,Yara Sofia,ELIM
S3E11,3,11,Ball,23,Carmen Carrera,
S3E13,3,13,Ball,23,Carmen Carrera,
S3E11,3,11,Ball,18,Shangela,ELIM
S3E13,3,13,Ball,18,Shangela,
S3E11,3,11,Ball,24,Delta Work,
S3E13,3,13,Ball,24,Delta Work,
S3E11,3,11,Ball,31,Stacy Layne Matthews,
S3E13,3,13,Ball,31,Stacy Layne Matthews,
S3E11,3,11,Ball,27,Mariah,
S3E13,3,13,Ball,27,Mariah,
S3E11,3,11,Ball,25,India Ferrah,
S3E13,3,13,Ball,25,India Ferrah,
S3E11,3,11,Ball,28,Mimi Imfurst,
S3E13,3,13,Ball,28,Mimi Imfurst,
S3E11,3,11,Ball,29,Phoenix,
S3E13,3,13,Ball,29,Phoenix,
S3E11,3,11,Ball,32,Venus D-Lite,
S3E13,3,13,Ball,32,Venus D-Lite,
S4E 11,4,11,Ball,44,Sharon Needles,WIN
S4E 11,4,11,Ball,35,Chad Michaels,BTM
S4E 11,4,11,Ball,43,Phi Phi O'Hara,HIGH
S4E 11,4,11,Ball,40,Latrice Royale,ELIM
S4E 11,4,11,Ball,38,Kenya Michaels,
S4E 11,4,11,Ball,36,DiDa Ritz,
S4E 11,4,11,Ball,46,Willam,
S4E 11,4,11,Ball,37,Jiggly Caliente,
S4E 11,4,11,Ball,42,Milan,
S4E 11,4,11,Ball,41,Madame LaQueer,
S4E 11,4,11,Ball,45,The Princess,
S4E 11,4,11,Ball,39,Lashauwn Beyond,
S4E 11,4,11,Ball,34,Alisa Summers,
S5E11,5,11,Ball,54,Jinkx Monsoon,BTM
S5E11,5,11,Ball,47,Alaska,WIN
S5E11,5,11,Ball,58,Roxxxy Andrews,HIGH
S5E11,5,11,Ball,50,Detox,ELIM
S5E11,5,11,Ball,49,Coco Montrese,
S5E11,5,11,Ball,48,Alyssa Edwards,
S5E11,5,11,Ball,52,Ivy Winters,
S5E11,5,11,Ball,53,Jade Jolie,
S5E11,5,11,Ball,55,Lineysha Sparx,
S5E11,5,11,Ball,51,Honey Mahogany,
S5E11,5,11,Ball,60,Vivienne Pinay,
S5E11,5,11,Ball,56,Monica Beverly Hillz,
S5E11,5,11,Ball,59,Serena ChaCha,
S5E11,5,11,Ball,57,Penny Tration,
S6E11,6,11,Ball,64,Bianca Del Rio,HIGH
S6E11,6,11,Ball,61,Adore Delano,WIN
S6E11,6,11,Ball,65,Courtney Act,LOW
S6E11,6,11,Ball,66,Darienne Lake,BTM
S6E11,6,11,Ball,63,BenDeLaCreme,ELIM
S6E11,6,11,Ball,68,Joslyn Fox,
S6E11,6,11,Ball,73,Trinity K. Bonet,
S6E11,6,11,Ball,70,Laganja Estranja,
S6E11,6,11,Ball,72,Milk,
S6E11,6,11,Ball,67,Gia Gunn,
S6E11,6,11,Ball,62,April Carrión,
S6E11,6,11,Ball,74,Vivacious,
S6E11,6,11,Ball,71,Magnolia Crawford,
S6E11,6,11,Ball,69,Kelly Mantle,
S7E 11,7,11,Ball,88,Violet Chachki,WIN
S7E 11,7,11,Ball,75,Ginger Minj,HIGH
S7E 11,7,11,Ball,84,Pearl,HIGH
S7E 11,7,11,Ball,80,Kennedy Davenport,BTM
S7E 11,7,11,Ball,79,Katya,ELIM
S7E 11,7,11,Ball,87,Trixie Mattel,
S7E 11,7,11,Ball,82,Miss Fame,
S7E 11,7,11,Ball,76,Jaidynn Diore Fierce,
S7E 11,7,11,Ball,81,Max,
S7E 11,7,11,Ball,78,Kandy Ho,
S7E 11,7,11,Ball,83,Mrs. Kasha Davis,
S7E 11,7,11,Ball,77,Jasmine Masters,
S7E 11,7,11,Ball,85,Sasha Belle,
S7E 11,7,11,Ball,86,Tempest DuJour,
S8E 8,8,8,Ball,90,Bob the Drag Queen,BTM
S8E 8,8,8,Ball,95,Kim Chi,WIN
S8E 8,8,8,Ball,97,Naomi Smalls,HIGH
S8E 8,8,8,Ball,91,Chi Chi DeVayne ,HIGH
S8E 8,8,8,Ball,94,Derrick Barry,ELIM
S8E 8,8,8,Ball,100,Thorgy Thor,
S8E 8,8,8,Ball,99,Robbie Turner,
S8E 8,8,8,Ball,89,Acid Betty,
S8E 8,8,8,Ball,98,Naysha Lopez,
S8E 8,8,8,Ball,92,Cynthia Lee Fontaine,
S8E 8,8,8,Ball,93,Dax ExclamationPoint,
S8E 8,8,8,Ball,96,Laila McQueen,
S9E11,9,11,Ball,110,Sasha Velour,HIGH
S9E11,9,11,Ball,109,Peppermint,BTM
S9E11,9,11,Ball,111,Shea Couleé,WIN
S9E11,9,11,Ball,112,Trinity Taylor,LOW
S9E11,9,11,Ball,102,Alexis Michelle,ELIM
S9E11,9,11,Ball,108,Nina Bo'nina Brown,
S9E11,9,11,Ball,113,Valentina,
S9E11,9,11,Ball,105,Farrah Moan,
S9E11,9,11,Ball,101,Aja,
S9E11,9,11,Ball,92,Cynthia Lee Fontaine,
S9E11,9,11,Ball,104,Eureka,
S9E11,9,11,Ball,103,Charlie Hides,
S9E11,9,11,Ball,107,Kimora Blac,
S9E11,9,11,Ball,106,Jaymes Mansfield,
S10E 4,10,4,Ball,114,Aquaria,WIN
S10E 4,10,4,Ball,104,Eureka,SAFE
S10E 4,10,4,Ball,119,Kameron Michaels,HIGH
S10E 4,10,4,Ball,115,Asia O'Hara,LOW
S10E 4,10,4,Ball,121,Miz Cracker,HIGH
S10E 4,10,4,Ball,123,Monét X Change,BTM
S10E 4,10,4,Ball,124,The Vixen,SAFE
S10E 4,10,4,Ball,122,Monique Heart,SAFE
S10E 4,10,4,Ball,116,Blair St. Clair,SAFE
S10E 4,10,4,Ball,120,Mayhem Miller,SAFE
S10E 4,10,4,Ball,117,Dusty Ray Bottoms,ELIM
S10E 4,10,4,Ball,126,Yuhua Hamasaki,
S10E 4,10,4,Ball,118,Kalorie Karbdashian Williams,
S10E 4,10,4,Ball,125,Vanessa Vanjie Mateo,
S11E 5,11,5,Ball,140,Yvie Oddly,HIGH
S11E 5,11,5,Ball,129,Brooke Lynn Hytes,WIN
S11E 5,11,5,Ball,127,A'keria C. Davenport,SAFE
S11E 5,11,5,Ball,138,Silky Nutmeg Ganache,LOW
S11E 5,11,5,Ball,125,Vanessa Vanjie Mateo,SAFE
S11E 5,11,5,Ball,133,Nina West,SAFE
S11E 5,11,5,Ball,137,Shuga Cain,BTM
S11E 5,11,5,Ball,134,Plastique Tiara,HIGH
S11E 5,11,5,Ball,135,Ra'Jah O'Hara,SAFE
S11E 5,11,5,Ball,136,Scarlet Envy,SAFE
S11E 5,11,5,Ball,128,Ariel Versace,ELIM
S11E 5,11,5,Ball,132,Mercedes Iman Diamond,
S11E 5,11,5,Ball,130,Honey Davenport,
S11E 5,11,5,Ball,131,Kahanna Montrese,
S11E 5,11,5,Ball,139,Soju,
S12E 4,12,4,Ball,148,Jaida Essence Hall,HIGH
S12E 4,12,4,Ball,143,Crystal Methyd,SAFE
S12E 4,12,4,Ball,145,Gigi Goode,WIN
S12E 4,12,4,Ball,152,Sherry Pie,SAFE
S12E 4,12,4,Ball,147,Jackie Cox,SAFE
S12E 4,12,4,Ball,146,Heidi N Closet,SAFE
S12E 4,12,4,Ball,153,Widow Von'Du,SAFE
S12E 4,12,4,Ball,149,Jan,SAFE
S12E 4,12,4,Ball,142,Brita,BTM
S12E 4,12,4,Ball,141,Aiden Zhane,LOW
S12E 4,12,4,Ball,150,Nicky Doll,HIGH
S12E 4,12,4,Ball,151,Rock M. Sakura,ELIM
S12E 4,12,4,Ball,144,Dahlia Sin,
S13E 5,13,5,Ball,163,Symone,SAFE
S13E 5,13,5,Ball,159,Kandy Muse,SAFE
S13E 5,13,5,Ball,156,Gottmik,WIN
S13E 5,13,5,Ball,162,Rosé,HIGH
S13E 5,13,5,Ball,161,Olivia Lux,SAFE
S13E 5,13,5,Ball,166,Utica Queen,HIGH
S13E 5,13,5,Ball,165,Tina Burner,SAFE
S13E 5,13,5,Ball,154,Denali,SAFE
S13E 5,13,5,Ball,155,Elliott with 2 Ts,SAFE
S13E 5,13,5,Ball,160,LaLa Ri,BTM
S13E 5,13,5,Ball,164,Tamisha Iman,LOW
S13E 5,13,5,Ball,157,Joey Jay,ELIM
S13E 5,13,5,Ball,158,Kahmora Hall,
S3E 1,3,1,Casting Special,30,Raja,IN
S3E 1,3,1,Casting Special,26,Manila Luzon,IN
S3E 1,3,1,Casting Special,22,Alexis Mateo,IN
S3E 1,3,1,Casting Special,33,Yara Sofia,IN
S3E 1,3,1,Casting Special,23,Carmen Carrera,IN
S3E 1,3,1,Casting Special,18,Shangela,
S3E 1,3,1,Casting Special,24,Delta Work,OPEN CALL
S3E 1,3,1,Casting Special,31,Stacy Layne Matthews,IN
S3E 1,3,1,Casting Special,27,Mariah,IN
S3E 1,3,1,Casting Special,25,India Ferrah,IN
S3E 1,3,1,Casting Special,28,Mimi Imfurst,IN
S3E 1,3,1,Casting Special,29,Phoenix,IN
S3E 1,3,1,Casting Special,32,Venus D-Lite,OPEN CALL
S1E 1,1,1,Ep. 1,2,BeBe Zahara Benet,SAFE
S1E 1,1,1,Ep. 1,4,Nina Flowers,WIN
S1E 1,1,1,Ep. 1,6,Rebecca Glasscock,LOW
S1E 1,1,1,Ep. 1,7,Shannel,SAFE
S1E 1,1,1,Ep. 1,5,Ongina,HIGH
S1E 1,1,1,Ep. 1,3,Jade,SAFE
S1E 1,1,1,Ep. 1,1,Akashia,BTM
S1E 1,1,1,Ep. 1,8,Tammie Brown,SAFE
S1E 1,1,1,Ep. 1,9,"Victoria ""Porkchop"" Parker",ELIM
S2E 1,2,1,Ep. 1,21,Tyra Sanchez,HIGH
S2E 1,2,1,Ep. 1,16,Raven,SAFE
S2E 1,2,1,Ep. 1,11,Jujubee,SAFE
S2E 1,2,1,Ep. 1,20,Tatianna,SAFE
S2E 1,2,1,Ep. 1,15,Pandora Boxx,HIGH
S2E 1,2,1,Ep. 1,10,Jessica Wild,SAFE
S2E 1,2,1,Ep. 1,17,Sahara Davenport ,BTM
S2E 1,2,1,Ep. 1,12,Morgan McMichaels,WIN
S2E 1,2,1,Ep. 1,19,Sonique,SAFE
S2E 1,2,1,Ep. 1,13,Mystique Summers Madison,LOW
S2E 1,2,1,Ep. 1,14,Nicole Paige Brooks,SAFE
S2E 1,2,1,Ep. 1,18,Shangela,ELIM
S4E 1,4,1,Ep. 1,44,Sharon Needles,WIN
S4E 1,4,1,Ep. 1,35,Chad Michaels,SAFE
S4E 1,4,1,Ep. 1,43,Phi Phi O'Hara,SAFE
S4E 1,4,1,Ep. 1,40,Latrice Royale,SAFE
S4E 1,4,1,Ep. 1,38,Kenya Michaels,LOW
S4E 1,4,1,Ep. 1,36,DiDa Ritz,SAFE
S4E 1,4,1,Ep. 1,46,Willam,SAFE
S4E 1,4,1,Ep. 1,37,Jiggly Caliente,BTM
S4E 1,4,1,Ep. 1,42,Milan,SAFE
S4E 1,4,1,Ep. 1,41,Madame LaQueer,SAFE
S4E 1,4,1,Ep. 1,45,The Princess,HIGH
S4E 1,4,1,Ep. 1,39,Lashauwn Beyond,HIGH
S4E 1,4,1,Ep. 1,34,Alisa Summers,ELIM
S5E 1,5,1,Ep. 1,54,Jinkx Monsoon,SAFE
S5E 1,5,1,Ep. 1,47,Alaska,HIGH
S5E 1,5,1,Ep. 1,58,Roxxxy Andrews,WIN
S5E 1,5,1,Ep. 1,50,Detox,SAFE
S5E 1,5,1,Ep. 1,49,Coco Montrese,SAFE
S5E 1,5,1,Ep. 1,48,Alyssa Edwards,SAFE
S5E 1,5,1,Ep. 1,52,Ivy Winters,HIGH
S5E 1,5,1,Ep. 1,53,Jade Jolie,LOW
S5E 1,5,1,Ep. 1,55,Lineysha Sparx,HIGH
S5E 1,5,1,Ep. 1,51,Honey Mahogany,SAFE
S5E 1,5,1,Ep. 1,60,Vivienne Pinay,SAFE
S5E 1,5,1,Ep. 1,56,Monica Beverly Hillz,SAFE
S5E 1,5,1,Ep. 1,59,Serena ChaCha,BTM
S5E 1,5,1,Ep. 1,57,Penny Tration,ELIM
S7E 1,7,1,Ep. 1,88,Violet Chachki,WIN
S7E 1,7,1,Ep. 1,75,Ginger Minj,SAFE
S7E 1,7,1,Ep. 1,84,Pearl,SAFE
S7E 1,7,1,Ep. 1,80,Kennedy Davenport,HIGH
S7E 1,7,1,Ep. 1,79,Katya,SAFE
S7E 1,7,1,Ep. 1,87,Trixie Mattel,SAFE
S7E 1,7,1,Ep. 1,82,Miss Fame,HIGH
S7E 1,7,1,Ep. 1,76,Jaidynn Diore Fierce,SAFE
S7E 1,7,1,Ep. 1,81,Max,SAFE
S7E 1,7,1,Ep. 1,78,Kandy Ho,BTM
S7E 1,7,1,Ep. 1,83,Mrs. Kasha Davis,SAFE
S7E 1,7,1,Ep. 1,77,Jasmine Masters,LOW
S7E 1,7,1,Ep. 1,85,Sasha Belle,LOW
S7E 1,7,1,Ep. 1,86,Tempest DuJour,ELIM
S8E 1,8,1,Ep. 1,90,Bob the Drag Queen,SAFE
S8E 1,8,1,Ep. 1,95,Kim Chi,WIN
S8E 1,8,1,Ep. 1,97,Naomi Smalls,LOW
S8E 1,8,1,Ep. 1,91,Chi Chi DeVayne ,SAFE
S8E 1,8,1,Ep. 1,94,Derrick Barry,HIGH
S8E 1,8,1,Ep. 1,100,Thorgy Thor,SAFE
S8E 1,8,1,Ep. 1,99,Robbie Turner,LOW
S8E 1,8,1,Ep. 1,89,Acid Betty,HIGH
S8E 1,8,1,Ep. 1,98,Naysha Lopez,ELIM
S8E 1,8,1,Ep. 1,92,Cynthia Lee Fontaine,SAFE
S8E 1,8,1,Ep. 1,93,Dax ExclamationPoint,SAFE
S8E 1,8,1,Ep. 1,96,Laila McQueen,BTM
S9E 1,9,1,Ep. 1,110,Sasha Velour,HIGH
S9E 1,9,1,Ep. 1,109,Peppermint,SAFE
S9E 1,9,1,Ep. 1,111,Shea Couleé,SAFE
S9E 1,9,1,Ep. 1,112,Trinity Taylor,SAFE
S9E 1,9,1,Ep. 1,102,Alexis Michelle,SAFE
S9E 1,9,1,Ep. 1,108,Nina Bo'nina Brown,WIN
S9E 1,9,1,Ep. 1,113,Valentina,SAFE
S9E 1,9,1,Ep. 1,105,Farrah Moan,SAFE
S9E 1,9,1,Ep. 1,101,Aja,SAFE
S9E 1,9,1,Ep. 1,92,Cynthia Lee Fontaine,
S9E 1,9,1,Ep. 1,104,Eureka,HIGH
S9E 1,9,1,Ep. 1,103,Charlie Hides,SAFE
S9E 1,9,1,Ep. 1,107,Kimora Blac,SAFE
S9E 1,9,1,Ep. 1,106,Jaymes Mansfield,SAFE
S10E 1,10,1,Ep. 1,114,Aquaria,SAFE
S10E 1,10,1,Ep. 1,104,Eureka,SAFE
S10E 1,10,1,Ep. 1,119,Kameron Michaels,SAFE
S10E 1,10,1,Ep. 1,115,Asia O'Hara,SAFE
S10E 1,10,1,Ep. 1,121,Miz Cracker,HIGH
S10E 1,10,1,Ep. 1,123,Monét X Change,SAFE
S10E 1,10,1,Ep. 1,124,The Vixen,SAFE
S10E 1,10,1,Ep. 1,122,Monique Heart,SAFE
S10E 1,10,1,Ep. 1,116,Blair St. Clair,HIGH
S10E 1,10,1,Ep. 1,120,Mayhem Miller,WIN
S10E 1,10,1,Ep. 1,117,Dusty Ray Bottoms,LOW
S10E 1,10,1,Ep. 1,126,Yuhua Hamasaki,HIGH
S10E 1,10,1,Ep. 1,118,Kalorie Karbdashian Williams,BTM
S10E 1,10,1,Ep. 1,125,Vanessa Vanjie Mateo,ELIM
S11E 1,11,1,Ep. 1,140,Yvie Oddly,SAFE
S11E 1,11,1,Ep. 1,129,Brooke Lynn Hytes,WIN
S11E 1,11,1,Ep. 1,127,A'keria C. Davenport,HIGH
S11E 1,11,1,Ep. 1,138,Silky Nutmeg Ganache,SAFE
S11E 1,11,1,Ep. 1,125,Vanessa Vanjie Mateo,HIGH
S11E 1,11,1,Ep. 1,133,Nina West,LOW
S11E 1,11,1,Ep. 1,137,Shuga Cain,SAFE
S11E 1,11,1,Ep. 1,134,Plastique Tiara,HIGH
S11E 1,11,1,Ep. 1,135,Ra'Jah O'Hara,SAFE
S11E 1,11,1,Ep. 1,136,Scarlet Envy,SAFE
S11E 1,11,1,Ep. 1,128,Ariel Versace,SAFE
S11E 1,11,1,Ep. 1,132,Mercedes Iman Diamond,LOW
S11E 1,11,1,Ep. 1,130,Honey Davenport,SAFE
S11E 1,11,1,Ep. 1,131,Kahanna Montrese,BTM
S11E 1,11,1,Ep. 1,139,Soju,ELIM
S13E 1,13,1,Ep. 1,163,Symone,WIN
S13E 1,13,1,Ep. 1,159,Kandy Muse,WIN
S13E 1,13,1,Ep. 1,156,Gottmik,WIN
S13E 1,13,1,Ep. 1,162,Rosé,LOSS
S13E 1,13,1,Ep. 1,161,Olivia Lux,WIN
S13E 1,13,1,Ep. 1,166,Utica Queen,LOSS
S13E 1,13,1,Ep. 1,165,Tina Burner,WIN
S13E 1,13,1,Ep. 1,154,Denali,LOSS
S13E 1,13,1,Ep. 1,155,Elliott with 2 Ts,LOSS
S13E 1,13,1,Ep. 1,160,LaLa Ri,WIN
S13E 1,13,1,Ep. 1,164,Tamisha Iman,LOSS
S13E 1,13,1,Ep. 1,157,Joey Jay,LOSS
S13E 1,13,1,Ep. 1,158,Kahmora Hall,LOSS
S7E 10,7,10,Ep. 10,88,Violet Chachki,WIN
S7E 10,7,10,Ep. 10,75,Ginger Minj,BTM
S7E 10,7,10,Ep. 10,84,Pearl,SAFE
S7E 10,7,10,Ep. 10,80,Kennedy Davenport,SAFE
S7E 10,7,10,Ep. 10,79,Katya,WIN
S7E 10,7,10,Ep. 10,87,Trixie Mattel,ELIM
S7E 10,7,10,Ep. 10,82,Miss Fame,
S7E 10,7,10,Ep. 10,76,Jaidynn Diore Fierce,
S7E 10,7,10,Ep. 10,81,Max,
S7E 10,7,10,Ep. 10,78,Kandy Ho,
S7E 10,7,10,Ep. 10,83,Mrs. Kasha Davis,
S7E 10,7,10,Ep. 10,77,Jasmine Masters,
S7E 10,7,10,Ep. 10,85,Sasha Belle,
S7E 10,7,10,Ep. 10,86,Tempest DuJour,
S11E 10,11,10,Ep. 10,140,Yvie Oddly,SAFE
S11E 10,11,10,Ep. 10,129,Brooke Lynn Hytes,HIGH
S11E 10,11,10,Ep. 10,127,A'keria C. Davenport,SAFE
S11E 10,11,10,Ep. 10,138,Silky Nutmeg Ganache,LOW
S11E 10,11,10,Ep. 10,125,Vanessa Vanjie Mateo,BTM
S11E 10,11,10,Ep. 10,133,Nina West,WIN
S11E 10,11,10,Ep. 10,137,Shuga Cain,ELIM
S11E 10,11,10,Ep. 10,134,Plastique Tiara,
S11E 10,11,10,Ep. 10,135,Ra'Jah O'Hara,
S11E 10,11,10,Ep. 10,136,Scarlet Envy,
S11E 10,11,10,Ep. 10,128,Ariel Versace,
S11E 10,11,10,Ep. 10,132,Mercedes Iman Diamond,
S11E 10,11,10,Ep. 10,130,Honey Davenport,
S11E 10,11,10,Ep. 10,131,Kahanna Montrese,
S11E 10,11,10,Ep. 10,139,Soju,
S12E 11,12,11,Ep. 11,148,Jaida Essence Hall,BTM
S12E 11,12,11,Ep. 11,143,Crystal Methyd,WIN
S12E 11,12,11,Ep. 11,145,Gigi Goode,SAFE
S12E 11,12,11,Ep. 11,152,Sherry Pie,LOW
S12E 11,12,11,Ep. 11,147,Jackie Cox,HIGH
S12E 11,12,11,Ep. 11,146,Heidi N Closet,ELIM
S12E 11,12,11,Ep. 11,153,Widow Von'Du,
S12E 11,12,11,Ep. 11,149,Jan,
S12E 11,12,11,Ep. 11,142,Brita,
S12E 11,12,11,Ep. 11,141,Aiden Zhane,
S12E 11,12,11,Ep. 11,150,Nicky Doll,
S12E 11,12,11,Ep. 11,151,Rock M. Sakura,
S12E 11,12,11,Ep. 11,144,Dahlia Sin,
S13E 11,13,11,Ep. 11,163,Symone,WIN
S13E 11,13,11,Ep. 11,159,Kandy Muse,HIGH
S13E 11,13,11,Ep. 11,156,Gottmik,LOW
S13E 11,13,11,Ep. 11,162,Rosé,WIN
S13E 11,13,11,Ep. 11,161,Olivia Lux,LOW
S13E 11,13,11,Ep. 11,166,Utica Queen,BTM
S13E 11,13,11,Ep. 11,165,Tina Burner,ELIM
S13E 11,13,11,Ep. 11,154,Denali,
S13E 11,13,11,Ep. 11,155,Elliott with 2 Ts,
S13E 11,13,11,Ep. 11,160,LaLa Ri,
S13E 11,13,11,Ep. 11,164,Tamisha Iman,
S13E 11,13,11,Ep. 11,157,Joey Jay,
S13E 11,13,11,Ep. 11,158,Kahmora Hall,
S5E 12,5,12,Ep. 12,54,Jinkx Monsoon,TOP
S5E 12,5,12,Ep. 12,47,Alaska,TOP
S5E 12,5,12,Ep. 12,58,Roxxxy Andrews,TOP
S5E 12,5,12,Ep. 12,50,Detox,
S5E 12,5,12,Ep. 12,49,Coco Montrese,
S5E 12,5,12,Ep. 12,48,Alyssa Edwards,
S5E 12,5,12,Ep. 12,52,Ivy Winters,
S5E 12,5,12,Ep. 12,53,Jade Jolie,
S5E 12,5,12,Ep. 12,55,Lineysha Sparx,
S5E 12,5,12,Ep. 12,51,Honey Mahogany,
S5E 12,5,12,Ep. 12,60,Vivienne Pinay,
S5E 12,5,12,Ep. 12,56,Monica Beverly Hillz,
S5E 12,5,12,Ep. 12,59,Serena ChaCha,
S5E 12,5,12,Ep. 12,57,Penny Tration,
S6E 12,6,12,Ep. 12,64,Bianca Del Rio,TOP
S6E 12,6,12,Ep. 12,61,Adore Delano,TOP
S6E 12,6,12,Ep. 12,65,Courtney Act,TOP
