season_episode,season,episode,episode_type,contestant_id,contestant,outcome
S6E 12,6,12,Ep. 12,66,Darienne Lake,ELIM
S6E 12,6,12,Ep. 12,63,BenDeLaCreme,
S6E 12,6,12,Ep. 12,68,Joslyn Fox,
S6E 12,6,12,Ep. 12,73,Trinity K. Bonet,
S6E 12,6,12,Ep. 12,70,Laganja Estranja,
S6E 12,6,12,Ep. 12,72,Milk,
S6E 12,6,12,Ep. 12,67,Gia Gunn,
S6E 12,6,12,Ep. 12,62,April Carrión,
S6E 12,6,12,Ep. 12,74,Vivacious,
S6E 12,6,12,Ep. 12,71,Magnolia Crawford,
S6E 12,6,12,Ep. 12,69,Kelly Mantle,
S7E 12,7,12,Ep. 12,88,Violet Chachki,TOP
S7E 12,7,12,Ep. 12,75,Ginger Minj,TOP
S7E 12,7,12,Ep. 12,84,Pearl,TOP
S7E 12,7,12,Ep. 12,80,Kennedy Davenport,ELIM
S7E 12,7,12,Ep. 12,79,Katya,
S7E 12,7,12,Ep. 12,87,Trixie Mattel,
S7E 12,7,12,Ep. 12,82,Miss Fame,
S7E 12,7,12,Ep. 12,76,Jaidynn Diore Fierce,
S7E 12,7,12,Ep. 12,81,Max,
S7E 12,7,12,Ep. 12,78,Kandy Ho,
S7E 12,7,12,Ep. 12,83,Mrs. Kasha Davis,
S7E 12,7,12,Ep. 12,77,Jasmine Masters,
S7E 12,7,12,Ep. 12,85,Sasha Belle,
S7E 12,7,12,Ep. 12,86,Tempest DuJour,
S9E 12,9,12,Ep. 12,110,Sasha Velour,TOP
S9E 12,9,12,Ep. 12,109,Peppermint,TOP
S9E 12,9,12,Ep. 12,111,Shea Couleé,TOP
S9E 12,9,12,Ep. 12,112,Trinity Taylor,TOP
S9E 12,9,12,Ep. 12,102,Alexis Michelle,
S9E 12,9,12,Ep. 12,108,Nina Bo'nina Brown,
S9E 12,9,12,Ep. 12,113,Valentina,
S9E 12,9,12,Ep. 12,105,Farrah Moan,
S9E 12,9,12,Ep. 12,101,Aja,
S9E 12,9,12,Ep. 12,92,Cynthia Lee Fontaine,
S9E 12,9,12,Ep. 12,104,Eureka,
S9E 12,9,12,Ep. 12,103,Charlie Hides,
S9E 12,9,12,Ep. 12,107,Kimora Blac,
S9E 12,9,12,Ep. 12,106,Jaymes Mansfield,
S10E 12,10,12,Ep. 12,114,Aquaria,TOP
S10E 12,10,12,Ep. 12,104,Eureka,TOP
S10E 12,10,12,Ep. 12,119,Kameron Michaels,TOP
S10E 12,10,12,Ep. 12,115,Asia O'Hara,TOP
S10E 12,10,12,Ep. 12,121,Miz Cracker,
S10E 12,10,12,Ep. 12,123,Monét X Change,
S10E 12,10,12,Ep. 12,124,The Vixen,
S10E 12,10,12,Ep. 12,122,Monique Heart,
S10E 12,10,12,Ep. 12,116,Blair St. Clair,
S10E 12,10,12,Ep. 12,120,Mayhem Miller,
S10E 12,10,12,Ep. 12,117,Dusty Ray Bottoms,
S10E 12,10,12,Ep. 12,126,Yuhua Hamasaki,
S10E 12,10,12,Ep. 12,118,Kalorie Karbdashian Williams,
S10E 12,10,12,Ep. 12,125,Vanessa Vanjie Mateo,
S11E 12,11,12,Ep. 12,140,Yvie Oddly,HIGH
S11E 12,11,12,Ep. 12,129,Brooke Lynn Hytes,BTM
S11E 12,11,12,Ep. 12,127,A'keria C. Davenport,HIGH
S11E 12,11,12,Ep. 12,138,Silky Nutmeg Ganache,LOW
S11E 12,11,12,Ep. 12,125,Vanessa Vanjie Mateo,ELIM
S11E 12,11,12,Ep. 12,133,Nina West,
S11E 12,11,12,Ep. 12,137,Shuga Cain,
S11E 12,11,12,Ep. 12,134,Plastique Tiara,
S11E 12,11,12,Ep. 12,135,Ra'Jah O'Hara,
S11E 12,11,12,Ep. 12,136,Scarlet Envy,
S11E 12,11,12,Ep. 12,128,Ariel Versace,
S11E 12,11,12,Ep. 12,132,Mercedes Iman Diamond,
S11E 12,11,12,Ep. 12,130,Honey Davenport,
S11E 12,11,12,Ep. 12,131,Kahanna Montrese,
S11E 12,11,12,Ep. 12,139,Soju,
S4E 13,4,13,Ep. 13,44,Sharon Needles,TOP
S4E 13,4,13,Ep. 13,35,Chad Michaels,TOP
S4E 13,4,13,Ep. 13,43,Phi Phi O'Hara,TOP
S4E 13,4,13,Ep. 13,40,Latrice Royale,
S4E 13,4,13,Ep. 13,38,Kenya Michaels,
S4E 13,4,13,Ep. 13,36,DiDa Ritz,
S4E 13,4,13,Ep. 13,46,Willam,
S4E 13,4,13,Ep. 13,37,Jiggly Caliente,
S4E 13,4,13,Ep. 13,42,Milan,
S4E 13,4,13,Ep. 13,41,Madame LaQueer,
S4E 13,4,13,Ep. 13,45,The Princess,
S4E 13,4,13,Ep. 13,39,Lashauwn Beyond,
S4E 13,4,13,Ep. 13,34,Alisa Summers,
S13E 13,13,13,Ep. 13,163,Symone,HIGH
S13E 13,13,13,Ep. 13,159,Kandy Muse,BTM
S13E 13,13,13,Ep. 13,156,Gottmik,HIGH
S13E 13,13,13,Ep. 13,162,Rosé,WIN
S13E 13,13,13,Ep. 13,161,Olivia Lux,ELIM
S13E 13,13,13,Ep. 13,166,Utica Queen,
S13E 13,13,13,Ep. 13,165,Tina Burner,
S13E 13,13,13,Ep. 13,154,Denali,
S13E 13,13,13,Ep. 13,155,Elliott with 2 Ts,
S13E 13,13,13,Ep. 13,160,LaLa Ri,
S13E 13,13,13,Ep. 13,164,Tamisha Iman,
S13E 13,13,13,Ep. 13,157,Joey Jay,
S13E 13,13,13,Ep. 13,158,Kahmora Hall,
S13E 14,13,14,Ep. 14,163,Symone,TOP
S13E 14,13,14,Ep. 14,159,Kandy Muse,TOP
S13E 14,13,14,Ep. 14,156,Gottmik,TOP
S13E 14,13,14,Ep. 14,162,Rosé,TOP
S13E 14,13,14,Ep. 14,161,Olivia Lux,
S13E 14,13,14,Ep. 14,166,Utica Queen,
S13E 14,13,14,Ep. 14,165,Tina Burner,
S13E 14,13,14,Ep. 14,154,Denali,
S13E 14,13,14,Ep. 14,155,Elliott with 2 Ts,
S13E 14,13,14,Ep. 14,160,LaLa Ri,
S13E 14,13,14,Ep. 14,164,Tamisha Iman,
S13E 14,13,14,Ep. 14,157,Joey Jay,
S13E 14,13,14,Ep. 14,158,Kahmora Hall,
S1E 2,1,2,Ep. 2,2,BeBe Zahara Benet,SAFE
S1E 2,1,2,Ep. 2,4,Nina Flowers,HIGH
S1E 2,1,2,Ep. 2,6,Rebecca Glasscock,HIGH
S1E 2,1,2,Ep. 2,7,Shannel,HIGH
S1E 2,1,2,Ep. 2,5,Ongina,WIN
S1E 2,1,2,Ep. 2,3,Jade,SAFE
S1E 2,1,2,Ep. 2,1,Akashia,BTM
S1E 2,1,2,Ep. 2,8,Tammie Brown,ELIM
S1E 2,1,2,Ep. 2,9,"Victoria ""Porkchop"" Parker",
S2E 2,2,2,Ep. 2,21,Tyra Sanchez,HIGH
S2E 2,2,2,Ep. 2,16,Raven,BTM
S2E 2,2,2,Ep. 2,11,Jujubee,HIGH
S2E 2,2,2,Ep. 2,20,Tatianna,SAFE
S2E 2,2,2,Ep. 2,15,Pandora Boxx,SAFE
S2E 2,2,2,Ep. 2,10,Jessica Wild,HIGH
S2E 2,2,2,Ep. 2,17,Sahara Davenport ,WIN
S2E 2,2,2,Ep. 2,12,Morgan McMichaels,SAFE
S2E 2,2,2,Ep. 2,19,Sonique,LOW
S2E 2,2,2,Ep. 2,13,Mystique Summers Madison,HIGH
S2E 2,2,2,Ep. 2,14,Nicole Paige Brooks,ELIM
S2E 2,2,2,Ep. 2,18,Shangela,
S3E 2,3,2,Ep. 2,30,Raja,WIN
S3E 2,3,2,Ep. 2,26,Manila Luzon,HIGH
S3E 2,3,2,Ep. 2,22,Alexis Mateo,SAFE
S3E 2,3,2,Ep. 2,33,Yara Sofia,SAFE
S3E 2,3,2,Ep. 2,23,Carmen Carrera,LOW
S3E 2,3,2,Ep. 2,18,Shangela,BTM
S3E 2,3,2,Ep. 2,24,Delta Work,SAFE
S3E 2,3,2,Ep. 2,31,Stacy Layne Matthews,SAFE
S3E 2,3,2,Ep. 2,27,Mariah,SAFE
S3E 2,3,2,Ep. 2,25,India Ferrah,SAFE
S3E 2,3,2,Ep. 2,28,Mimi Imfurst,HIGH
S3E 2,3,2,Ep. 2,29,Phoenix,SAFE
S3E 2,3,2,Ep. 2,32,Venus D-Lite,ELIM
S4E 2,4,2,Ep. 2,44,Sharon Needles,HIGH
S4E 2,4,2,Ep. 2,35,Chad Michaels,WIN
S4E 2,4,2,Ep. 2,43,Phi Phi O'Hara,HIGH
S4E 2,4,2,Ep. 2,40,Latrice Royale,HIGH
S4E 2,4,2,Ep. 2,38,Kenya Michaels,HIGH
S4E 2,4,2,Ep. 2,36,DiDa Ritz,LOW
S4E 2,4,2,Ep. 2,46,Willam,SAFE
S4E 2,4,2,Ep. 2,37,Jiggly Caliente,SAFE
S4E 2,4,2,Ep. 2,42,Milan,HIGH
S4E 2,4,2,Ep. 2,41,Madame LaQueer,WIN
S4E 2,4,2,Ep. 2,45,The Princess,BTM
S4E 2,4,2,Ep. 2,39,Lashauwn Beyond,ELIM
S4E 2,4,2,Ep. 2,34,Alisa Summers,
S5E 2,5,2,Ep. 2,54,Jinkx Monsoon,SAFE
S5E 2,5,2,Ep. 2,47,Alaska,SAFE
S5E 2,5,2,Ep. 2,58,Roxxxy Andrews,SAFE
S5E 2,5,2,Ep. 2,50,Detox,SAFE
S5E 2,5,2,Ep. 2,49,Coco Montrese,SAFE
S5E 2,5,2,Ep. 2,48,Alyssa Edwards,SAFE
S5E 2,5,2,Ep. 2,52,Ivy Winters,HIGH
S5E 2,5,2,Ep. 2,53,Jade Jolie,SAFE
S5E 2,5,2,Ep. 2,55,Lineysha Sparx,WIN
S5E 2,5,2,Ep. 2,51,Honey Mahogany,HIGH
S5E 2,5,2,Ep. 2,60,Vivienne Pinay,HIGH
S5E 2,5,2,Ep. 2,56,Monica Beverly Hillz,BTM
S5E 2,5,2,Ep. 2,59,Serena ChaCha,ELIM
S5E 2,5,2,Ep. 2,57,Penny Tration,
S9E 2,9,2,Ep. 2,110,Sasha Velour,SAFE
S9E 2,9,2,Ep. 2,109,Peppermint,SAFE
S9E 2,9,2,Ep. 2,111,Shea Couleé,HIGH
S9E 2,9,2,Ep. 2,112,Trinity Taylor,HIGH
S9E 2,9,2,Ep. 2,102,Alexis Michelle,SAFE
S9E 2,9,2,Ep. 2,108,Nina Bo'nina Brown,SAFE
S9E 2,9,2,Ep. 2,113,Valentina,WIN
S9E 2,9,2,Ep. 2,105,Farrah Moan,SAFE
S9E 2,9,2,Ep. 2,101,Aja,SAFE
S9E 2,9,2,Ep. 2,92,Cynthia Lee Fontaine,SAFE
S9E 2,9,2,Ep. 2,104,Eureka,SAFE
S9E 2,9,2,Ep. 2,103,Charlie Hides,LOW
S9E 2,9,2,Ep. 2,107,Kimora Blac,BTM
S9E 2,9,2,Ep. 2,106,Jaymes Mansfield,ELIM
S11E 2,11,2,Ep. 2,140,Yvie Oddly,WIN
S11E 2,11,2,Ep. 2,129,Brooke Lynn Hytes,LOW
S11E 2,11,2,Ep. 2,127,A'keria C. Davenport,SAFE
S11E 2,11,2,Ep. 2,138,Silky Nutmeg Ganache,SAFE
S11E 2,11,2,Ep. 2,125,Vanessa Vanjie Mateo,SAFE
S11E 2,11,2,Ep. 2,133,Nina West,SAFE
S11E 2,11,2,Ep. 2,137,Shuga Cain,HIGH
S11E 2,11,2,Ep. 2,134,Plastique Tiara,HIGH
S11E 2,11,2,Ep. 2,135,Ra'Jah O'Hara,SAFE
S11E 2,11,2,Ep. 2,136,Scarlet Envy,WIN
S11E 2,11,2,Ep. 2,128,Ariel Versace,LOW
S11E 2,11,2,Ep. 2,132,Mercedes Iman Diamond,BTM
S11E 2,11,2,Ep. 2,130,Honey Davenport,SAFE
S11E 2,11,2,Ep. 2,131,Kahanna Montrese,ELIM
S11E 2,11,2,Ep. 2,139,Soju,
S1E 3,1,3,Ep. 3,2,BeBe Zahara Benet,WIN
S1E 3,1,3,Ep. 3,4,Nina Flowers,HIGH
S1E 3,1,3,Ep. 3,6,Rebecca Glasscock,HIGH
S1E 3,1,3,Ep. 3,7,Shannel,BTM
S1E 3,1,3,Ep. 3,5,Ongina,HIGH
S1E 3,1,3,Ep. 3,3,Jade,LOW
S1E 3,1,3,Ep. 3,1,Akashia,ELIM
S1E 3,1,3,Ep. 3,8,Tammie Brown,
S1E 3,1,3,Ep. 3,9,"Victoria ""Porkchop"" Parker",
S2E 3,2,3,Ep. 3,21,Tyra Sanchez,WIN
S2E 3,2,3,Ep. 3,16,Raven,BTM
S2E 3,2,3,Ep. 3,11,Jujubee,SAFE
S2E 3,2,3,Ep. 3,20,Tatianna,SAFE
S2E 3,2,3,Ep. 3,15,Pandora Boxx,HIGH
S2E 3,2,3,Ep. 3,10,Jessica Wild,HIGH
S2E 3,2,3,Ep. 3,17,Sahara Davenport ,SAFE
S2E 3,2,3,Ep. 3,12,Morgan McMichaels,SAFE
S2E 3,2,3,Ep. 3,19,Sonique,SAFE
S2E 3,2,3,Ep. 3,13,Mystique Summers Madison,ELIM
S2E 3,2,3,Ep. 3,14,Nicole Paige Brooks,
S2E 3,2,3,Ep. 3,18,Shangela,
S3E 3,3,3,Ep. 3,30,Raja,SAFE
S3E 3,3,3,Ep. 3,26,Manila Luzon,SAFE
S3E 3,3,3,Ep. 3,22,Alexis Mateo,WIN
S3E 3,3,3,Ep. 3,33,Yara Sofia,HIGH
S3E 3,3,3,Ep. 3,23,Carmen Carrera,LOW
S3E 3,3,3,Ep. 3,18,Shangela,WIN
S3E 3,3,3,Ep. 3,24,Delta Work,BTM
S3E 3,3,3,Ep. 3,31,Stacy Layne Matthews,HIGH
S3E 3,3,3,Ep. 3,27,Mariah,HIGH
S3E 3,3,3,Ep. 3,25,India Ferrah,SAFE
S3E 3,3,3,Ep. 3,28,Mimi Imfurst,HIGH
S3E 3,3,3,Ep. 3,29,Phoenix,ELIM
S3E 3,3,3,Ep. 3,32,Venus D-Lite,
S4E 3,4,3,Ep. 3,44,Sharon Needles,WIN
S4E 3,4,3,Ep. 3,35,Chad Michaels,HIGH
S4E 3,4,3,Ep. 3,43,Phi Phi O'Hara,SAFE
S4E 3,4,3,Ep. 3,40,Latrice Royale,SAFE
S4E 3,4,3,Ep. 3,38,Kenya Michaels,HIGH
S4E 3,4,3,Ep. 3,36,DiDa Ritz,BTM
S4E 3,4,3,Ep. 3,46,Willam,SAFE
S4E 3,4,3,Ep. 3,37,Jiggly Caliente,SAFE
S4E 3,4,3,Ep. 3,42,Milan,SAFE
S4E 3,4,3,Ep. 3,41,Madame LaQueer,LOW
S4E 3,4,3,Ep. 3,45,The Princess,ELIM
S4E 3,4,3,Ep. 3,39,Lashauwn Beyond,
S4E 3,4,3,Ep. 3,34,Alisa Summers,
S5E 3,5,3,Ep. 3,54,Jinkx Monsoon,HIGH
S5E 3,5,3,Ep. 3,47,Alaska,LOW
S5E 3,5,3,Ep. 3,58,Roxxxy Andrews,HIGH
S5E 3,5,3,Ep. 3,50,Detox,WIN
S5E 3,5,3,Ep. 3,49,Coco Montrese,BTM
S5E 3,5,3,Ep. 3,48,Alyssa Edwards,SAFE
S5E 3,5,3,Ep. 3,52,Ivy Winters,SAFE
S5E 3,5,3,Ep. 3,53,Jade Jolie,SAFE
S5E 3,5,3,Ep. 3,55,Lineysha Sparx,LOW
S5E 3,5,3,Ep. 3,51,Honey Mahogany,SAFE
S5E 3,5,3,Ep. 3,60,Vivienne Pinay,LOW
S5E 3,5,3,Ep. 3,56,Monica Beverly Hillz,ELIM
S5E 3,5,3,Ep. 3,59,Serena ChaCha,
S5E 3,5,3,Ep. 3,57,Penny Tration,
S6E 3,6,3,Ep. 3,64,Bianca Del Rio,HIGH
S6E 3,6,3,Ep. 3,61,Adore Delano,LOW
S6E 3,6,3,Ep. 3,65,Courtney Act,HIGH
S6E 3,6,3,Ep. 3,66,Darienne Lake,WIN
S6E 3,6,3,Ep. 3,63,BenDeLaCreme,SAFE
S6E 3,6,3,Ep. 3,68,Joslyn Fox,HIGH
S6E 3,6,3,Ep. 3,73,Trinity K. Bonet,HIGH
S6E 3,6,3,Ep. 3,70,Laganja Estranja,SAFE
S6E 3,6,3,Ep. 3,72,Milk,HIGH
S6E 3,6,3,Ep. 3,67,Gia Gunn,SAFE
S6E 3,6,3,Ep. 3,62,April Carrión,BTM
S6E 3,6,3,Ep. 3,74,Vivacious,ELIM
S6E 3,6,3,Ep. 3,71,Magnolia Crawford,
S6E 3,6,3,Ep. 3,69,Kelly Mantle,
S7E 3,7,3,Ep. 3,88,Violet Chachki,SAFE
S7E 3,7,3,Ep. 3,75,Ginger Minj,HIGH
S7E 3,7,3,Ep. 3,84,Pearl,LOW
S7E 3,7,3,Ep. 3,80,Kennedy Davenport,BTM
S7E 3,7,3,Ep. 3,79,Katya,SAFE
S7E 3,7,3,Ep. 3,87,Trixie Mattel,HIGH
S7E 3,7,3,Ep. 3,82,Miss Fame,HIGH
S7E 3,7,3,Ep. 3,76,Jaidynn Diore Fierce,HIGH
S7E 3,7,3,Ep. 3,81,Max,WIN
S7E 3,7,3,Ep. 3,78,Kandy Ho,SAFE
S7E 3,7,3,Ep. 3,83,Mrs. Kasha Davis,HIGH
S7E 3,7,3,Ep. 3,77,Jasmine Masters,ELIM
S7E 3,7,3,Ep. 3,85,Sasha Belle,
S7E 3,7,3,Ep. 3,86,Tempest DuJour,
S8E 3,8,3,Ep. 3,90,Bob the Drag Queen,WIN
S8E 3,8,3,Ep. 3,95,Kim Chi,SAFE
S8E 3,8,3,Ep. 3,97,Naomi Smalls,SAFE
S8E 3,8,3,Ep. 3,91,Chi Chi DeVayne ,SAFE
S8E 3,8,3,Ep. 3,94,Derrick Barry,LOW
S8E 3,8,3,Ep. 3,100,Thorgy Thor,HIGH
S8E 3,8,3,Ep. 3,99,Robbie Turner,BTM
S8E 3,8,3,Ep. 3,89,Acid Betty,HIGH
S8E 3,8,3,Ep. 3,98,Naysha Lopez,SAFE
S8E 3,8,3,Ep. 3,92,Cynthia Lee Fontaine,ELIM
S8E 3,8,3,Ep. 3,93,Dax ExclamationPoint,
S8E 3,8,3,Ep. 3,96,Laila McQueen,
S9E 3,9,3,Ep. 3,110,Sasha Velour,SAFE
S9E 3,9,3,Ep. 3,109,Peppermint,HIGH
S9E 3,9,3,Ep. 3,111,Shea Couleé,SAFE
S9E 3,9,3,Ep. 3,112,Trinity Taylor,WIN
S9E 3,9,3,Ep. 3,102,Alexis Michelle,SAFE
S9E 3,9,3,Ep. 3,108,Nina Bo'nina Brown,SAFE
S9E 3,9,3,Ep. 3,113,Valentina,HIGH
S9E 3,9,3,Ep. 3,105,Farrah Moan,LOW
S9E 3,9,3,Ep. 3,101,Aja,BTM
S9E 3,9,3,Ep. 3,92,Cynthia Lee Fontaine,SAFE
S9E 3,9,3,Ep. 3,104,Eureka,SAFE
S9E 3,9,3,Ep. 3,103,Charlie Hides,SAFE
S9E 3,9,3,Ep. 3,107,Kimora Blac,ELIM
S9E 3,9,3,Ep. 3,106,Jaymes Mansfield,
S10E 3,10,3,Ep. 3,114,Aquaria,SAFE
S10E 3,10,3,Ep. 3,104,Eureka,HIGH
S10E 3,10,3,Ep. 3,119,Kameron Michaels,LOW
S10E 3,10,3,Ep. 3,115,Asia O'Hara,WIN
S10E 3,10,3,Ep. 3,121,Miz Cracker,SAFE
S10E 3,10,3,Ep. 3,123,Monét X Change,SAFE
S10E 3,10,3,Ep. 3,124,The Vixen,SAFE
S10E 3,10,3,Ep. 3,122,Monique Heart,SAFE
S10E 3,10,3,Ep. 3,116,Blair St. Clair,HIGH
S10E 3,10,3,Ep. 3,120,Mayhem Miller,BTM
S10E 3,10,3,Ep. 3,117,Dusty Ray Bottoms,SAFE
S10E 3,10,3,Ep. 3,126,Yuhua Hamasaki,ELIM
S10E 3,10,3,Ep. 3,118,Kalorie Karbdashian Williams,
S10E 3,10,3,Ep. 3,125,Vanessa Vanjie Mateo,
S11E 3,11,3,Ep. 3,140,Yvie Oddly,HIGH
S11E 3,11,3,Ep. 3,129,Brooke Lynn Hytes,HIGH
S11E 3,11,3,Ep. 3,127,A'keria C. Davenport,BTM
S11E 3,11,3,Ep. 3,138,Silky Nutmeg Ganache,HIGH
S11E 3,11,3,Ep. 3,125,Vanessa Vanjie Mateo,HIGH
S11E 3,11,3,Ep. 3,133,Nina West,WIN
S11E 3,11,3,Ep. 3,137,Shuga Cain,BTM
S11E 3,11,3,Ep. 3,134,Plastique Tiara,BTM
S11E 3,11,3,Ep. 3,135,Ra'Jah O'Hara,BTM
S11E 3,11,3,Ep. 3,136,Scarlet Envy,BTM
S11E 3,11,3,Ep. 3,128,Ariel Versace,HIGH
S11E 3,11,3,Ep. 3,132,Mercedes Iman Diamond,HIGH
S11E 3,11,3,Ep. 3,130,Honey Davenport,ELIM
S11E 3,11,3,Ep. 3,131,Kahanna Montrese,
S11E 3,11,3,Ep. 3,139,Soju,
S12E 3,12,3,Ep. 3,148,Jaida Essence Hall,SAFE
S12E 3,12,3,Ep. 3,143,Crystal Methyd,LOW
S12E 3,12,3,Ep. 3,145,Gigi Goode,SAFE
S12E 3,12,3,Ep. 3,152,Sherry Pie,WIN
S12E 3,12,3,Ep. 3,147,Jackie Cox,HIGH
S12E 3,12,3,Ep. 3,146,Heidi N Closet,HIGH
S12E 3,12,3,Ep. 3,153,Widow Von'Du,SAFE
S12E 3,12,3,Ep. 3,149,Jan,SAFE
S12E 3,12,3,Ep. 3,142,Brita,SAFE
S12E 3,12,3,Ep. 3,141,Aiden Zhane,SAFE
S12E 3,12,3,Ep. 3,150,Nicky Doll,BTM
S12E 3,12,3,Ep. 3,151,Rock M. Sakura,SAFE
S12E 3,12,3,Ep. 3,144,Dahlia Sin,ELIM
S1E 4,1,4,Ep. 4,2,BeBe Zahara Benet,HIGH
S1E 4,1,4,Ep. 4,4,Nina Flowers,HIGH
S1E 4,1,4,Ep. 4,6,Rebecca Glasscock,BTM
S1E 4,1,4,Ep. 4,7,Shannel,LOW
S1E 4,1,4,Ep. 4,5,Ongina,WIN
S1E 4,1,4,Ep. 4,3,Jade,ELIM
S1E 4,1,4,Ep. 4,1,Akashia,
S1E 4,1,4,Ep. 4,8,Tammie Brown,
S1E 4,1,4,Ep. 4,9,"Victoria ""Porkchop"" Parker",
S3E 4,3,4,Ep. 4,30,Raja,SAFE
S3E 4,3,4,Ep. 4,26,Manila Luzon,SAFE
S3E 4,3,4,Ep. 4,22,Alexis Mateo,WIN
S3E 4,3,4,Ep. 4,33,Yara Sofia,HIGH
S3E 4,3,4,Ep. 4,23,Carmen Carrera,SAFE
S3E 4,3,4,Ep. 4,18,Shangela,SAFE
S3E 4,3,4,Ep. 4,24,Delta Work,SAFE
S3E 4,3,4,Ep. 4,31,Stacy Layne Matthews,HIGH
S3E 4,3,4,Ep. 4,27,Mariah,LOW
S3E 4,3,4,Ep. 4,25,India Ferrah,BTM
S3E 4,3,4,Ep. 4,28,Mimi Imfurst,ELIM
S3E 4,3,4,Ep. 4,29,Phoenix,
S3E 4,3,4,Ep. 4,32,Venus D-Lite,
S4E 4,4,4,Ep. 4,44,Sharon Needles,SAFE
S4E 4,4,4,Ep. 4,35,Chad Michaels,HIGH
S4E 4,4,4,Ep. 4,43,Phi Phi O'Hara,HIGH
S4E 4,4,4,Ep. 4,40,Latrice Royale,WIN
S4E 4,4,4,Ep. 4,38,Kenya Michaels,LOW
S4E 4,4,4,Ep. 4,36,DiDa Ritz,SAFE
S4E 4,4,4,Ep. 4,46,Willam,HIGH
S4E 4,4,4,Ep. 4,37,Jiggly Caliente,HIGH
S4E 4,4,4,Ep. 4,42,Milan,BTM
S4E 4,4,4,Ep. 4,41,Madame LaQueer,ELIM
S4E 4,4,4,Ep. 4,45,The Princess,
S4E 4,4,4,Ep. 4,39,Lashauwn Beyond,
S4E 4,4,4,Ep. 4,34,Alisa Summers,
S5E 4,5,4,Ep. 4,54,Jinkx Monsoon,HIGH
S5E 4,5,4,Ep. 4,47,Alaska,SAFE
S5E 4,5,4,Ep. 4,58,Roxxxy Andrews,LOW
S5E 4,5,4,Ep. 4,50,Detox,SAFE
S5E 4,5,4,Ep. 4,49,Coco Montrese,SAFE
S5E 4,5,4,Ep. 4,48,Alyssa Edwards,WIN
S5E 4,5,4,Ep. 4,52,Ivy Winters,HIGH
S5E 4,5,4,Ep. 4,53,Jade Jolie,SAFE
S5E 4,5,4,Ep. 4,55,Lineysha Sparx,SAFE
